X,Y,CONDITION,INTERSECTION_ID,NOTES,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8572232.96062456,4711253.82476064,Fair,,yes,1,2030,2016,ADA_BusStopPt_1894,sbennett,2016/08/26 16:16:39+00,ADA,2024/06/27 20:40:41+00,,{2A8D0531-5469-4899-9DEF-F9C5F18C9E72},1894
-8572253.78509172,4711268.29845645,Fair,,yes,1,2030,2016,ADA_BusStopPt_1895,sbennett,2016/08/26 16:17:12+00,ADA,2024/06/27 20:40:41+00,,{EC2CCD84-671D-4689-9D08-1D1E3CD274B3},1895
-8571904.79108858,4711676.62694718,Fair,,yes,1,2030,2016,ADA_BusStopPt_1896,sbennett,2016/08/26 16:19:39+00,ADA,2024/06/27 20:40:41+00,,{3E03E737-FCAD-46B4-8B35-4D7C47885FDE},1896
-8569020.70722225,4702321.46270853,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1897,hseyedinejad,2016/08/26 17:41:03+00,ADA,2024/06/27 20:40:41+00,,{9DAABDAC-51C2-419B-8CC0-A34C398EB680},1897
-8568524.35750311,4700632.1896606,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1898,cwright,2016/08/26 17:43:42+00,ADA,2024/06/27 20:40:41+00,,{4648B9AC-4B07-4CEB-9D60-581B4BB2316A},1898
-8568600.28473906,4700648.62303155,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1899,cwright,2016/08/26 17:48:06+00,ADA,2024/06/27 20:40:41+00,,{57681139-B0DD-47BF-92F7-AF784CA7F5E4},1899
-8574451.7950518,4715421.30733484,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1900,sbennett,2016/08/26 17:54:48+00,ADA,2024/06/27 20:40:41+00,,{4BBE3062-CE2B-407B-B145-6AC54FFD9F89},1900
-8568745.41430715,4707892.04133929,Fair,,yes,1,2030,2016,ADA_BusStopPt_1901,jmohammad,2016/08/26 14:34:13+00,ADA,2024/06/27 20:40:41+00,,{780E1943-37A9-4480-8891-E45DAFAADFF9},1901
-8569488.38093729,4707502.39777985,Good,,yes,1,2030,2016,ADA_BusStopPt_1902,jmohammad,2016/08/26 15:03:47+00,ADA,2024/06/27 20:40:41+00,,{87B3C826-B6DA-4923-9FDC-8BD58FB51F85},1902
-8568296.93432176,4707448.84421789,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_1903,jmohammad,2016/08/26 15:21:01+00,ADA,2024/06/27 20:40:41+00,,{41CE0BD9-2824-4281-B9EE-F85691C4F513},1903
-8574490.82480829,4711328.07958607,Fair,,yes,1,2030,2016,ADA_BusStopPt_1904,sbennett,2016/08/26 16:49:37+00,ADA,2024/06/27 20:40:41+00,,{DCE79C97-B76E-424A-A294-7E781BCF16BC},1904
-8574519.90849233,4711366.46820064,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_1905,sbennett,2016/08/26 16:50:18+00,ADA,2024/06/27 20:40:41+00,,{6CE6849F-2933-4BC8-B3F3-696559895C51},1905
-8573084.84901149,4706791.85970222,Fair,,no,1,2030,2016,ADA_BusStopPt_1906,dwilkins,2016/08/26 17:37:44+00,ADA,2024/06/27 20:40:41+00,,{0FB5BF69-7580-4330-9935-234B264000BD},1906
-8568271.63531968,4700785.32632336,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1907,cwright,2016/08/26 19:22:58+00,ADA,2024/06/27 20:40:41+00,,{DBBB7F3A-603A-4020-8F73-D34C6F256542},1907
-8568631.94404288,4700785.68708225,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1908,cwright,2016/08/26 19:22:59+00,ADA,2024/06/27 20:40:41+00,,{E4A6D054-031C-4AA8-A33D-6815C9D936FB},1908
-8577280.85934643,4710710.53287828,Good,,no,1,2030,2016,ADA_BusStopPt_1909,bblowe,2016/08/26 19:24:06+00,ADA,2024/06/27 20:40:41+00,,{DBE5C5D7-3A6A-4C48-B56E-CA27D4CA928D},1909
-8574755.76734002,4715729.83719047,Fair,,No,1,2030,2016,ADA_BusStopPt_1910,sbennett,2016/08/26 19:24:32+00,ADA,2024/06/27 20:40:41+00,,{5C84F9C9-15FF-4E42-B55B-3F90482D5A18},1910
-8568784.69500649,4702178.99205872,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1911,hseyedinejad,2016/08/26 19:35:18+00,ADA,2024/06/27 20:40:41+00,,{F9A2D13D-9A25-49B3-89C9-878D9A532757},1911
-8569027.09697502,4701229.77661586,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1912,cwright,2016/08/26 20:02:50+00,ADA,2024/06/27 20:40:41+00,,{02528B74-824A-4293-9EB2-8196F1F371F7},1912
-8567267.85184187,4704319.87801804,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1913,sbennett,2016/08/26 20:07:42+00,ADA,2024/06/27 20:40:41+00,,{88410EA6-2413-46DD-9469-7C5BE45BF1D7},1913
-8567278.22154151,4704266.21198518,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1914,sbennett,2016/08/26 20:08:16+00,ADA,2024/06/27 20:40:41+00,,{1BFB775A-2D5B-4784-9D87-0B8AB7C5748B},1914
-8568807.24128958,4701170.12153302,Fair,,No,1,2030,2016,ADA_BusStopPt_1915,cwright,2016/08/26 20:12:56+00,ADA,2024/06/27 20:40:41+00,,{30E87AB9-E854-41DE-84D9-DC898E643825},1915
-8568035.32759128,4703771.21455043,Fair,,,5,2030,2016,ADA_BusStopPt_1916,sbennett,2016/08/26 21:49:15+00,ADA,2024/06/27 20:40:41+00,,{42A1851C-7439-4E14-869D-C794771D132D},1916
-8568295.2387795,4707245.65570969,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_1917,jmohammad,2016/08/26 15:16:34+00,ADA,2024/06/27 20:40:41+00,,{4E93E2B5-540C-413C-BBF5-C91445FFB78F},1917
-8573025.91486255,4706816.72543651,Good,,no,1,2030,2016,ADA_BusStopPt_1918,dwilkins,2016/08/26 17:38:54+00,ADA,2024/06/27 20:40:41+00,,{ECCEDC58-6015-4921-A638-BBA4868EC207},1918
-8572894.51557315,4706792.23951393,Fair,,no,1,2030,2016,ADA_BusStopPt_1919,dwilkins,2016/08/26 17:43:47+00,ADA,2024/06/27 20:40:41+00,,{8890003F-E190-404C-BB3F-4E0B7A6E523B},1919
-8567145.67947886,4704504.42499212,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1920,sbennett,2016/08/26 19:38:14+00,ADA,2024/06/27 20:40:41+00,,{DF630024-A2DE-46B4-ABE6-1A8C01E71BC6},1920
-8568249.8845077,4700822.33148474,Good,,Yes,1,2030,2016,ADA_BusStopPt_1921,cwright,2016/08/26 19:45:01+00,ADA,2024/06/27 20:40:41+00,,{DBBBE35C-3B9C-4A6C-9C56-9CB6BFA9EB50},1921
-8569019.98857207,4701243.62686253,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1922,cwright,2016/08/26 20:01:46+00,ADA,2024/06/27 20:40:41+00,,{C4068439-2F0A-47C4-85CB-E1BDF37AA56F},1922
-8568862.74151853,4701130.66642716,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1923,cwright,2016/08/26 20:10:01+00,ADA,2024/06/27 20:40:41+00,,{A371897A-728D-498C-8F1B-0F9C61EAE8BC},1923
-8567852.68113425,4703867.30647634,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1924,sbennett,2016/08/26 21:27:57+00,ADA,2024/06/27 20:40:41+00,,{27CA2A2F-C9E5-4A7C-8EA9-5A67CC2975FC},1924
-8567873.6508158,4703875.51835091,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1925,sbennett,2016/08/26 21:28:54+00,ADA,2024/06/27 20:40:41+00,,{C43714A0-21B0-47C2-BDA5-8DBB91BCB93E},1925
-8568625.02332399,4700982.40043549,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1926,cwright,2016/08/27 00:34:56+00,ADA,2024/06/27 20:40:41+00,,{AB33F6F1-DAB8-4487-A129-8BAA01B2D7AE},1926
-8568736.91304504,4712848.51912956,Non-Compliant,,No bus pad,1,2030,2016,ADA_BusStopPt_1927,pkhouri,2016/08/27 14:57:51+00,ADA,2024/06/27 20:40:41+00,,{0AF45E80-8989-4228-942A-D76481BD3073},1927
-8568720.12675611,4712672.9349055,Non-Compliant,,no bus pad,1,2030,2016,ADA_BusStopPt_1928,pkhouri,2016/08/27 15:00:40+00,ADA,2024/06/27 20:40:41+00,,{D3663396-86DF-4101-A20C-C93E31FCE772},1928
-8568733.39752814,4712555.77258275,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_1929,pkhouri,2016/08/27 15:02:05+00,ADA,2024/06/27 20:40:41+00,,{D0639ACE-B5F6-404D-9AFD-A30BD04FC505},1929
-8571241.1765465,4713625.75798866,,,,5,2030,2016,ADA_BusStopPt_1930,pkhouri,2016/08/28 19:21:05+00,ADA,2024/06/27 20:40:41+00,,{4B783DD9-028F-4D10-B526-1F3A51BD2641},1930
-8568071.97611367,4701509.35651808,Good,,Yes,1,2030,2016,ADA_BusStopPt_1931,cwright,2016/08/29 17:34:24+00,ADA,2024/06/27 20:40:41+00,,{731F1588-9B32-41CB-9E8A-B9C57A8A4900},1931
-8568313.34381764,4703640.09337878,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1932,sbennett,2016/08/29 18:53:13+00,ADA,2024/06/27 20:40:41+00,,{11DD43BF-C473-4D34-83D5-211EF727DFDF},1932
-8572891.99458024,4711112.84287145,Fair,,yes,1,2030,2016,ADA_BusStopPt_1933,sbennett,2016/08/26 17:21:24+00,ADA,2024/06/27 20:40:41+00,,{84B7FD01-9115-4565-9A4B-10DA1F8CC06F},1933
-8572941.03488527,4711203.46864577,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_1934,sbennett,2016/08/26 17:23:21+00,ADA,2024/06/27 20:40:41+00,,{945D6942-9EFE-4311-A739-55F4D2AC7032},1934
-8569231.91664307,4702432.27456036,Good,,Yes,1,2030,2016,ADA_BusStopPt_1935,hseyedinejad,2016/08/26 17:36:17+00,ADA,2024/06/27 20:40:41+00,,{CE06D59C-1BE0-4835-B886-0A74FB80C66A},1935
-8574262.95382798,4715428.16224394,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1936,sbennett,2016/08/26 17:50:02+00,ADA,2024/06/27 20:40:41+00,,{181A721D-10D5-45CC-BAD1-06E1303CFBD7},1936
-8568625.48223392,4700663.84775012,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1937,cwright,2016/08/26 17:52:34+00,ADA,2024/06/27 20:40:41+00,,{E7A5E76D-8379-419D-A2D5-834EE6EEB845},1937
-8574488.62444479,4715400.95562618,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1938,sbennett,2016/08/26 17:55:08+00,ADA,2024/06/27 20:40:41+00,,{02A57750-088B-41CE-9525-B73046898876},1938
-8568858.71236923,4702240.25208024,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1939,hseyedinejad,2016/08/26 17:55:38+00,ADA,2024/06/27 20:40:41+00,,{1ED93B25-C5DA-40FB-9CBE-D0D38998C003},1939
-8576230.05257508,4708146.18442152,Good,,yes,1,2030,2016,ADA_BusStopPt_1940,dwilkins,2016/08/26 19:56:53+00,ADA,2024/06/27 20:40:41+00,,{A058592D-1BC9-4193-A734-2D6A64FD6924},1940
-8570334.8964803,4702673.21933194,Fair,,No,1,2030,2016,ADA_BusStopPt_1941,hseyedinejad,2016/08/26 19:56:55+00,ADA,2024/06/27 20:40:41+00,,{65E465DA-7269-4ACA-AB0F-CEC8FF4C8584},1941
-8576207.58177402,4708190.41415189,Fair,,yes,1,2030,2016,ADA_BusStopPt_1942,dwilkins,2016/08/26 20:04:07+00,ADA,2024/06/27 20:40:41+00,,{C221FE18-1C89-46A8-BD38-3C1C50D0AACC},1942
-8568474.05142467,4701221.57326445,Fair,,No,1,2030,2016,ADA_BusStopPt_1943,cwright,2016/08/26 21:26:40+00,ADA,2024/06/27 20:40:41+00,,{C5969DCC-2EF6-4928-910F-98722CD1455A},1943
-8568475.56920319,4701202.24747866,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1944,cwright,2016/08/26 21:27:00+00,ADA,2024/06/27 20:40:41+00,,{AE00DE9F-A653-4D5C-85C0-FAF4552E432A},1944
-8568268.02990734,4701066.35905976,Good,,Yes,1,2030,2016,ADA_BusStopPt_1945,cwright,2016/08/26 21:53:23+00,ADA,2024/06/27 20:40:41+00,,{17DAEFDD-788F-41EF-A4E4-1B3EAA693407},1945
-8568246.92984408,4701092.15336461,Good,,Yes,1,2030,2016,ADA_BusStopPt_1946,cwright,2016/08/26 21:53:44+00,ADA,2024/06/27 20:40:41+00,,{63EBBD90-3D55-40DA-937D-093F94045DDE},1946
-8568251.86295287,4701456.75859801,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1947,cwright,2016/08/26 22:19:34+00,ADA,2024/06/27 20:40:41+00,,{021223A1-B40E-41CE-9AD8-27AEE48A458C},1947
-8570487.90730217,4702241.90728313,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1948,hseyedinejad,2016/08/26 22:21:19+00,ADA,2024/06/27 20:40:41+00,,{1C30AEFB-5436-4AE3-A65B-A564EB87335E},1948
-8575655.40413077,4708132.23791034,Good,,yes,1,2030,2016,ADA_BusStopPt_1949,dwilkins,2016/08/26 20:31:22+00,ADA,2024/06/27 20:40:41+00,,{6E2B9DD7-1B13-4476-812A-54B57ED45140},1949
-8568238.67736474,4701242.62610508,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1950,cwright,2016/08/26 22:11:26+00,ADA,2024/06/27 20:40:41+00,,{47663047-EBE1-45BB-A8E8-E41FC1DC3084},1950
-8570463.99842925,4702356.26914295,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1951,hseyedinejad,2016/08/26 22:11:51+00,ADA,2024/06/27 20:40:41+00,,{ABAC0FD0-C8F8-4EA4-A56D-0D366263AC7A},1951
-8568268.20203728,4701477.48684383,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1952,cwright,2016/08/26 22:20:44+00,ADA,2024/06/27 20:40:41+00,,{37081F4B-8E6F-4F2A-9847-2DD4E67D1D91},1952
-8568252.89946934,4701698.13978458,Fair,,No,1,2030,2016,ADA_BusStopPt_1953,cwright,2016/08/26 22:28:54+00,ADA,2024/06/27 20:40:41+00,,{1F4A2FE7-E705-45B8-A4BB-761534820DFE},1953
-8568236.28504334,4701700.45406643,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1954,cwright,2016/08/26 22:29:14+00,ADA,2024/06/27 20:40:41+00,,{2658E53E-B72F-49E2-A810-D99B8D55FEB0},1954
-8570264.51673561,4702285.46826702,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1955,hseyedinejad,2016/08/26 22:41:27+00,ADA,2024/06/27 20:40:41+00,,{99656D8F-4985-4497-9C79-A14F6D976247},1955
-8568030.72995258,4703752.85143737,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1956,sbennett,2016/08/26 21:49:56+00,ADA,2024/06/27 20:40:41+00,,{D2441B42-66CD-470C-AFB6-93D9ED791193},1956
-8567702.1762811,4712554.28206872,Fair,,yes,1,2030,2016,ADA_BusStopPt_1957,pkhouri,2016/08/26 23:00:47+00,ADA,2024/06/27 20:40:41+00,,{2BF40548-8459-4ED3-BA5B-46648803F06A},1957
-8568635.88810929,4700993.46800305,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1958,cwright,2016/08/27 00:34:43+00,ADA,2024/06/27 20:40:41+00,,{1D9591FB-2CD9-4EAF-A046-C649A9CD382B},1958
-8568334.75288781,4700631.88468851,Fair,,No,1,2030,2016,ADA_BusStopPt_1959,cwright,2016/08/27 01:08:33+00,ADA,2024/06/27 20:40:41+00,,{879A9144-2F14-4C25-BF14-D02511022273},1959
-8569429.39610852,4713073.01188342,Non-Compliant,,no bus pad,1,2030,2016,ADA_BusStopPt_1960,pkhouri,2016/08/29 01:04:09+00,ADA,2024/06/27 20:40:41+00,,{E1E1ACBB-1B27-410F-A345-C3CF208A87F6},1960
-8569502.09917311,4713164.05169235,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_1961,pkhouri,2016/08/29 01:06:48+00,ADA,2024/06/27 20:40:41+00,,{392608D2-5381-42BA-B21C-5952D9D3A6E7},1961
-8569715.90526249,4713434.3002025,Fair,,no bus pad,1,2030,2016,ADA_BusStopPt_1962,pkhouri,2016/08/29 01:18:38+00,ADA,2024/06/27 20:40:41+00,,{D02B7077-71B7-4533-92B9-B091601F6055},1962
-8568477.29343964,4700416.25200402,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1963,cwright,2016/08/29 15:33:24+00,ADA,2024/06/27 20:40:41+00,,{D5FFF235-A07D-4480-97E1-558A7D8AEE57},1963
-8568311.01504929,4700543.60479431,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1964,cwright,2016/08/29 15:41:57+00,ADA,2024/06/27 20:40:41+00,,{335E6CC4-2F0A-4426-86EC-9452A92193AC},1964
-8568270.06067334,4700566.8947688,Good,,Yes,1,2030,2016,ADA_BusStopPt_1965,cwright,2016/08/29 15:45:14+00,ADA,2024/06/27 20:40:41+00,,{14869BE3-D03A-4C5B-B21B-39D9B24C14BC},1965
-8569587.47539149,4702496.26894936,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1966,hseyedinejad,2016/08/29 18:36:19+00,ADA,2024/06/27 20:40:41+00,,{C31E51CC-4C65-4046-995F-DBD712E5EE08},1966
-8567816.70595353,4701692.04387291,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1967,cwright,2016/08/29 19:18:31+00,ADA,2024/06/27 20:40:41+00,,{6FDFAFDA-E3AF-4694-808F-6897F31D18C3},1967
-8570788.21566346,4714458.25842214,Fair,,no bus pad,1,2030,2016,ADA_BusStopPt_1968,pkhouri,2016/08/29 19:30:35+00,ADA,2024/06/27 20:40:41+00,,{970CC36D-A508-45E0-9E8A-425D6279449D},1968
-8581254.58012692,4712661.49545382,Good,,yes,1,2030,2016,ADA_BusStopPt_1969,mkeke,2016/08/29 21:05:19+00,ADA,2024/06/27 20:40:41+00,,{903D32C4-4DA4-494A-980D-7A3EE3E680DD},1969
-8583398.50426965,4712480.20113058,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_1970,mkeke,2016/08/29 22:08:15+00,ADA,2024/06/27 20:40:41+00,,{C34CA05F-8574-4E9D-A159-E56B4D66D51B},1970
-8566754.61728273,4702054.12890926,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1971,cwright,2016/08/29 22:27:20+00,ADA,2024/06/27 20:40:41+00,,{355D6E05-D89C-4123-B638-82A7BE59B0A3},1971
-8570638.72992757,4702091.70285225,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1972,hseyedinejad,2016/08/29 23:04:01+00,ADA,2024/06/27 20:40:41+00,,{618F9057-4F96-4A6A-98F6-FCDE542C7F0D},1972
-8570732.77720057,4702048.10716593,Fair,,No,1,2030,2016,ADA_BusStopPt_1973,hseyedinejad,2016/08/29 23:09:03+00,ADA,2024/06/27 20:40:41+00,,{8E9F9E9E-0151-4BA9-AEF0-6B35DA0B6C4A},1973
-8570861.46819453,4701918.95878193,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1974,hseyedinejad,2016/08/29 23:17:31+00,ADA,2024/06/27 20:40:41+00,,{9D859C89-297B-432C-8DBD-8C5384DA9634},1974
-8570878.95945632,4701923.6901346,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1975,hseyedinejad,2016/08/29 23:17:53+00,ADA,2024/06/27 20:40:41+00,,{5960BF5A-31AA-404A-A269-77301CF12616},1975
-8570903.98912315,4701768.9185539,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1976,HSEYEDINEJAD,2016/08/29 23:47:45+00,ADA,2024/06/27 20:40:41+00,,{C9CFF624-89BC-4B17-95E4-11DED9C5C1F6},1976
-8568076.99496526,4701438.79581954,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1977,cwright,2016/08/29 17:27:52+00,ADA,2024/06/27 20:40:41+00,,{5F70E633-E2A6-4E30-944B-F4FE205E3EA0},1977
-8568045.97402402,4701528.16079653,Good,,Yes,1,2030,2016,ADA_BusStopPt_1978,cwright,2016/08/29 18:12:47+00,ADA,2024/06/27 20:40:41+00,,{E3B92BC8-4717-42B3-8088-9A76B51CB4CC},1978
-8567947.85507466,4701588.47617499,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1979,cwright,2016/08/29 18:18:23+00,ADA,2024/06/27 20:40:41+00,,{36465545-43B1-482A-B589-2B7D4629C0B7},1979
-8570000.40694157,4713709.65834429,Fair,,no bus pad,1,2030,2016,ADA_BusStopPt_1980,pkhouri,2016/08/29 18:28:44+00,ADA,2024/06/27 20:40:41+00,,{B998680D-336E-423B-A897-DAA3F6AEF761},1980
-8569679.23062336,4701901.61111793,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1981,hseyedinejad,2016/08/29 19:06:15+00,ADA,2024/06/27 20:40:41+00,,{97A3D645-1072-465B-95AD-4D3649A0A773},1981
-8569774.02942329,4701690.35571418,Fair,,No,1,2030,2016,ADA_BusStopPt_1982,hseyedinejad,2016/08/29 19:09:38+00,ADA,2024/06/27 20:40:41+00,,{FC6DB3E5-4FCB-4A2D-B21A-73AF6F92FC6E},1982
-8569791.17004887,4701675.41752424,Fair,,No,1,2030,2016,ADA_BusStopPt_1983,hseyedinejad,2016/08/29 19:09:56+00,ADA,2024/06/27 20:40:41+00,,{31795992-678E-45ED-A902-1171EDAFD65C},1983
-8567703.64216676,4701714.49843214,Good,,Yes,1,2030,2016,ADA_BusStopPt_1984,cwright,2016/08/29 19:39:36+00,ADA,2024/06/27 20:40:41+00,,{63E2FBD8-E327-4F15-9BFC-647498936F3C},1984
-8567662.83025409,4701761.65687829,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1985,cwright,2016/08/29 19:47:35+00,ADA,2024/06/27 20:40:41+00,,{6E5D7FDA-6AFC-47D7-BB4D-3A7FA1F0FA3E},1985
-8571071.03626051,4714742.90389154,Fair,,yes bus pad,1,2030,2016,ADA_BusStopPt_1986,pkhouri,2016/08/29 19:50:54+00,ADA,2024/06/27 20:40:41+00,,{79DA7882-89C0-44C7-814E-790CA1A84811},1986
-8571131.9083418,4714811.9939228,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_1987,pkhouri,2016/08/29 20:05:25+00,ADA,2024/06/27 20:40:41+00,,{F495081B-3935-4874-90F3-818E76D19F8B},1987
-8567062.11720348,4701902.13937785,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1988,cwright,2016/08/29 21:11:56+00,ADA,2024/06/27 20:40:41+00,,{7CB97385-A109-45E7-A62B-F0EFA373FEF6},1988
-8580414.1246985,4710593.71138791,Fair,,yes,1,2030,2016,ADA_BusStopPt_1989,kshedrick,2016/08/29 21:26:13+00,ADA,2024/06/27 20:40:41+00,,{3A4AAC8F-2D99-46A7-B01B-ADC9114A81C6},1989
-8566833.97147699,4701986.40218589,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_1990,cwright,2016/08/29 21:36:35+00,ADA,2024/06/27 20:40:41+00,,{F3D6D592-48EE-4FAC-A790-A565B1CDCB10},1990
-8570826.33974823,4714460.1610147,Fair,,no bus  pad,1,2030,2016,ADA_BusStopPt_1991,pkhouri,2016/08/29 23:50:00+00,ADA,2024/06/27 20:40:41+00,,{98D64EB0-B899-48CA-8B4E-C853E2A50F7A},1991
-8569630.7117336,4702377.00901423,Fair,,No,1,2030,2016,ADA_BusStopPt_1992,hseyedinejad,2016/08/29 18:38:42+00,ADA,2024/06/27 20:40:41+00,,{BBDC75AD-7E61-4E57-87EF-8530D3CEFA9B},1992
-8569630.48499777,4702313.67262669,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1993,hseyedinejad,2016/08/29 18:41:02+00,ADA,2024/06/27 20:40:41+00,,{72B380DD-11F0-4A1A-83B6-A81102F24C36},1993
-8570190.81025421,4713888.55377647,Non-Compliant,,no bus pad,1,2030,2016,ADA_BusStopPt_1994,pkhouri,2016/08/29 18:47:52+00,ADA,2024/06/27 20:40:41+00,,{83E23466-DE15-4904-BC4B-44FA93234995},1994
-8567475.05820211,4701848.19090657,Fair,,Yes,1,2030,2016,ADA_BusStopPt_1995,cwright,2016/08/29 20:29:37+00,ADA,2024/06/27 20:40:41+00,,{D7076DF4-79E8-4EC6-A9E8-5E43341302F9},1995
-8580565.12511548,4710591.35363986,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_1996,kshedrick,2016/08/29 20:46:54+00,ADA,2024/06/27 20:40:41+00,,{A14C01C2-6FD8-4019-BF0C-DE26BB683EE4},1996
-8569697.9116488,4702154.32474802,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_1997,hseyedinejad,2016/08/29 20:55:18+00,ADA,2024/06/27 20:40:41+00,,{B0BB216D-E572-4319-82E9-E713F4C0559C},1997
-8581260.33003925,4712623.64522438,Fair,,yes,1,2030,2016,ADA_BusStopPt_1998,mkeke,2016/08/29 21:06:10+00,ADA,2024/06/27 20:40:41+00,,{7C56118C-EB18-4297-B5B4-9AFCC10F6885},1998
-8581404.28068525,4712436.82488164,Fair,,yes,1,2030,2016,ADA_BusStopPt_1999,mkeke,2016/08/29 21:11:42+00,ADA,2024/06/27 20:40:41+00,,{8851A860-ABE3-4CAA-A8A8-339202702B7C},1999
-8581335.48245421,4712467.96115595,Fair,,yes,1,2030,2016,ADA_BusStopPt_2000,mkeke,2016/08/29 21:13:58+00,ADA,2024/06/27 20:40:41+00,,{A84C24FB-8EC5-411C-9978-10ADB1BD7B21},2000
-8581401.81835877,4712411.46729251,Good,,yes,1,2030,2016,ADA_BusStopPt_2001,mkeke,2016/08/29 21:14:54+00,ADA,2024/06/27 20:40:41+00,,{727F2409-E0D0-4F06-95E3-86866E0799B9},2001
-8583967.8205557,4712479.8768973,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_2002,mkeke,2016/08/29 21:36:53+00,ADA,2024/06/27 20:40:41+00,,{252057DD-0D04-4EDA-A141-C66CF472A068},2002
-8583588.47788606,4712484.41323875,Good,,yes,1,2030,2016,ADA_BusStopPt_2003,mkeke,2016/08/29 21:55:04+00,ADA,2024/06/27 20:40:41+00,,{09EAF1C2-E8B2-4A54-A937-CC5C2D7E64A5},2003
-8566081.5641767,4701860.02191899,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2004,cwright,2016/08/29 22:23:21+00,ADA,2024/06/27 20:40:41+00,,{BCA3CE7A-144C-4C0D-8BA0-2F27D26D69D8},2004
-8566760.41881771,4702078.73898882,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2005,cwright,2016/08/29 22:27:45+00,ADA,2024/06/27 20:40:41+00,,{33D5D6D8-3F88-463F-9E50-D3EB9F8F0E58},2005
-8566621.89949277,4702225.17628058,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2006,cwright,2016/08/29 23:11:04+00,ADA,2024/06/27 20:40:41+00,,{EFC97287-D598-4DA0-BC30-F7F70EB00841},2006
-8566646.77498473,4702234.52866181,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2007,cwright,2016/08/29 23:11:15+00,ADA,2024/06/27 20:40:41+00,,{11B7264A-3D52-48CB-BCB1-FFEDF97958C0},2007
